time,wx,wy,wz
2020-12-08 8:57:11.1130,0.98,-1.92,3.09
2020-12-08 8:57:11.1130,0.98,-1.92,3.09
2020-12-08 8:57:11.1260,-1.86,1.45,3.04
2020-12-08 8:57:11.1290,-1.86,1.45,3.04
2020-12-08 8:57:11.1460,-2.47,2.58,2.8
2020-12-08 8:57:11.1500,-2.24,2.76,2.39
2020-12-08 8:57:11.1660,-1.28,2.15,1.88
2020-12-08 8:57:11.1690,0.07,1.09,1.38
2020-12-08 8:57:11.1860,2.42,-0.54,0.42
2020-12-08 8:57:11.1890,2.42,-0.54,0.42
2020-12-08 8:57:11.2130,3.66,-0.53,-0.56
2020-12-08 8:57:11.2130,3.66,-0.53,-0.56
2020-12-08 8:57:11.2260,4.29,-0.89,-2.01
2020-12-08 8:57:11.2260,4.29,-0.89,-2.01
2020-12-08 8:57:11.2460,4.19,-1.36,-2.94
2020-12-08 8:57:11.2490,3.71,-1.61,-3.78
2020-12-08 8:57:11.2660,1.89,-0.77,-4.52
2020-12-08 8:57:11.2680,1.89,-0.77,-4.52
2020-12-08 8:57:11.2860,-0.55,0.44,-3.56
2020-12-08 8:57:11.2890,-0.55,0.44,-3.56
2020-12-08 8:57:11.3140,-2.35,1.27,-2.58
2020-12-08 8:57:11.3150,-2.35,1.27,-2.58
2020-12-08 8:57:11.3250,-2.95,2.5,-2.26
2020-12-08 8:57:11.3250,-2.95,2.5,-2.26
2020-12-08 8:57:11.3460,-2.7,3.01,-2.03
2020-12-08 8:57:11.3490,-2.05,3.33,-1.73
2020-12-08 8:57:11.3670,-0.05,3.37,-1.23
2020-12-08 8:57:11.3700,-0.05,3.37,-1.23
2020-12-08 8:57:11.3860,0.96,3.17,-1.18
2020-12-08 8:57:11.3890,1.88,2.91,-1.25
2020-12-08 8:57:11.4130,3.65,2.23,-1.43
2020-12-08 8:57:11.4130,3.65,2.23,-1.43
2020-12-08 8:57:11.4260,5.0,0.75,-1.71
2020-12-08 8:57:11.4290,5.0,0.75,-1.71
2020-12-08 8:57:11.4460,5.31,-0.15,-1.95
2020-12-08 8:57:11.4500,5.32,-0.92,-2.23
2020-12-08 8:57:11.4670,4.64,-1.84,-2.65
2020-12-08 8:57:11.4690,4.64,-1.84,-2.65
2020-12-08 8:57:11.4870,3.34,-1.62,-2.61
2020-12-08 8:57:11.4890,3.34,-1.62,-2.61
2020-12-08 8:57:11.5160,1.92,-0.77,-2.29
2020-12-08 8:57:11.5170,1.92,-0.77,-2.29
2020-12-08 8:57:11.5260,0.68,0.18,-1.96
2020-12-08 8:57:11.5290,0.68,0.18,-1.96
2020-12-08 8:57:11.5470,0.26,0.51,-1.82
2020-12-08 8:57:11.5510,0.0,0.73,-1.7
2020-12-08 8:57:11.5670,-0.14,1.03,-1.42
2020-12-08 8:57:11.5700,-0.14,1.03,-1.42
2020-12-08 8:57:11.5870,0.53,1.24,-1.0
2020-12-08 8:57:11.5900,0.53,1.24,-1.0
2020-12-08 8:57:11.6160,1.72,0.87,-0.33
2020-12-08 8:57:11.6170,1.72,0.87,-0.33
2020-12-08 8:57:11.6270,2.08,0.07,0.78
2020-12-08 8:57:11.6300,2.08,0.07,0.78
2020-12-08 8:57:11.6460,2.08,-0.1,1.17
2020-12-08 8:57:11.6500,2.09,-0.09,1.48
2020-12-08 8:57:11.6670,1.66,0.03,2.32
2020-12-08 8:57:11.6700,1.66,0.03,2.32
2020-12-08 8:57:11.6870,-0.17,-0.53,3.63
2020-12-08 8:57:11.6900,-0.17,-0.53,3.63
2020-12-08 8:57:11.7190,-1.52,-1.35,4.43
2020-12-08 8:57:11.7200,-1.52,-1.35,4.43
2020-12-08 8:57:11.7270,-1.94,-1.33,3.77
2020-12-08 8:57:11.7300,-1.94,-1.33,3.77
2020-12-08 8:57:11.7470,-2.37,-0.8,3.32
2020-12-08 8:57:11.7510,-3.01,-0.0,2.95
2020-12-08 8:57:11.7670,-3.73,0.93,2.67
2020-12-08 8:57:11.7710,-4.38,1.81,2.46
2020-12-08 8:57:11.7870,-5.2,3.11,2.21
2020-12-08 8:57:11.7910,-5.2,3.11,2.21
2020-12-08 8:57:11.8200,-5.18,3.39,1.98
2020-12-08 8:57:11.8210,-5.18,3.39,1.98
2020-12-08 8:57:11.8270,-4.0,2.39,1.74
2020-12-08 8:57:11.8300,-4.0,2.39,1.74
2020-12-08 8:57:11.8500,-2.23,0.59,1.55
2020-12-08 8:57:11.8540,-2.23,0.59,1.55
2020-12-08 8:57:11.8670,-0.92,-0.97,1.35
2020-12-08 8:57:11.8700,-0.92,-0.97,1.35
2020-12-08 8:57:11.8860,-0.33,-1.46,1.19
2020-12-08 8:57:11.8890,-0.33,-1.46,1.19
2020-12-08 8:57:11.9140,-0.33,-1.15,0.7
2020-12-08 8:57:11.9150,-0.33,-1.15,0.7
2020-12-08 8:57:11.9270,-0.82,-0.56,0.04
2020-12-08 8:57:11.9300,-0.82,-0.56,0.04
2020-12-08 8:57:11.9470,-1.07,-0.28,-0.23
2020-12-08 8:57:11.9510,-1.15,-0.08,-0.39
2020-12-08 8:57:11.9660,-1.31,-0.13,-0.42
2020-12-08 8:57:11.9660,-1.31,-0.13,-0.42
2020-12-08 8:57:11.9870,-1.99,-0.59,-0.31
2020-12-08 8:57:11.9900,-1.99,-0.59,-0.31
2020-12-08 8:57:12.0150,-2.59,0.21,-0.25
2020-12-08 8:57:12.0160,-2.59,0.21,-0.25
2020-12-08 8:57:12.0270,-2.96,1.34,0.6
2020-12-08 8:57:12.0300,-2.96,1.34,0.6
2020-12-08 8:57:12.0470,-3.06,1.66,1.06
2020-12-08 8:57:12.0510,-3.07,1.79,1.35
2020-12-08 8:57:12.0670,-2.76,1.66,1.47
2020-12-08 8:57:12.0710,-2.76,1.66,1.47
2020-12-08 8:57:12.0870,-2.36,1.51,0.92
2020-12-08 8:57:12.0900,-2.36,1.51,0.92
2020-12-08 8:57:12.1150,-2.32,2.26,0.13
2020-12-08 8:57:12.1160,-2.32,2.26,0.13
2020-12-08 8:57:12.1270,-1.85,3.44,-0.05
2020-12-08 8:57:12.1300,-1.85,3.44,-0.05
2020-12-08 8:57:12.1480,-1.24,3.72,0.1
2020-12-08 8:57:12.1530,-0.41,3.65,0.31
2020-12-08 8:57:12.1670,1.57,2.67,0.52
2020-12-08 8:57:12.1700,1.57,2.67,0.52
2020-12-08 8:57:12.1870,3.48,1.03,0.27
2020-12-08 8:57:12.1910,3.48,1.03,0.27
2020-12-08 8:57:12.2200,4.64,-0.23,-0.2
2020-12-08 8:57:12.2200,4.64,-0.23,-0.2
2020-12-08 8:57:12.2270,4.63,-0.38,-0.5
2020-12-08 8:57:12.2300,4.63,-0.38,-0.5
2020-12-08 8:57:12.2470,4.2,-0.21,-0.57
2020-12-08 8:57:12.2510,3.56,-0.03,-0.64
2020-12-08 8:57:12.2670,2.09,-0.0,-0.96
2020-12-08 8:57:12.2700,2.09,-0.0,-0.96
2020-12-08 8:57:12.2870,1.27,-0.51,-1.43
2020-12-08 8:57:12.2910,1.27,-0.51,-1.43
2020-12-08 8:57:12.3200,1.09,-1.02,-1.65
2020-12-08 8:57:12.3200,1.09,-1.02,-1.65
2020-12-08 8:57:12.3270,0.87,-0.92,-1.79
2020-12-08 8:57:12.3300,0.87,-0.92,-1.79
2020-12-08 8:57:12.3470,0.9,-0.76,-1.86
2020-12-08 8:57:12.3510,1.08,-0.82,-1.9
2020-12-08 8:57:12.3670,1.26,-1.34,-1.88
2020-12-08 8:57:12.3710,1.29,-2.19,-1.81
2020-12-08 8:57:12.3870,0.81,-3.07,-1.66
2020-12-08 8:57:12.3910,0.81,-3.07,-1.66
2020-12-08 8:57:12.4200,-0.63,-1.59,-0.89
2020-12-08 8:57:12.4210,-0.63,-1.59,-0.89
2020-12-08 8:57:12.4270,-2.13,-0.88,0.27
2020-12-08 8:57:12.4300,-2.13,-0.88,0.27
2020-12-08 8:57:12.4480,-2.46,-0.96,0.77
2020-12-08 8:57:12.4530,-2.6,-1.14,1.17
2020-12-08 8:57:12.4670,-2.44,-1.36,1.43
2020-12-08 8:57:12.4720,-1.99,-1.67,1.41
2020-12-08 8:57:12.4870,-0.07,-2.46,0.37
2020-12-08 8:57:12.4910,-0.07,-2.46,0.37
2020-12-08 8:57:12.5200,2.13,-2.87,-1.35
2020-12-08 8:57:12.5200,2.13,-2.87,-1.35
2020-12-08 8:57:12.5280,3.31,-2.46,-2.3
2020-12-08 8:57:12.5320,3.31,-2.46,-2.3
2020-12-08 8:57:12.5470,3.44,-2.07,-2.33
2020-12-08 8:57:12.5510,3.29,-1.81,-2.38
2020-12-08 8:57:12.5670,3.13,-1.78,-2.45
2020-12-08 8:57:12.5700,3.02,-2.02,-2.54
2020-12-08 8:57:12.5870,2.78,-3.03,-3.03
2020-12-08 8:57:12.5900,2.78,-3.03,-3.03
2020-12-08 8:57:12.6160,2.38,-3.85,-3.5
2020-12-08 8:57:12.6160,2.38,-3.85,-3.5
2020-12-08 8:57:12.6270,1.61,-4.29,-3.81
2020-12-08 8:57:12.6310,1.61,-4.29,-3.81
2020-12-08 8:57:12.6470,1.18,-4.42,-3.95
2020-12-08 8:57:12.6510,0.73,-4.52,-4.14
2020-12-08 8:57:12.6670,0.29,-4.64,-4.42
2020-12-08 8:57:12.6700,-0.14,-4.76,-4.75
2020-12-08 8:57:12.6880,-0.94,-4.66,-5.32
2020-12-08 8:57:12.6910,-0.94,-4.66,-5.32
2020-12-08 8:57:12.7160,-1.51,-4.05,-5.54
2020-12-08 8:57:12.7160,-1.51,-4.05,-5.54
2020-12-08 8:57:12.7270,-1.59,-3.35,-5.59
2020-12-08 8:57:12.7310,-1.59,-3.35,-5.59
2020-12-08 8:57:12.7490,-0.82,-3.69,-5.18
2020-12-08 8:57:12.7530,-0.82,-3.69,-5.18
2020-12-08 8:57:12.7670,0.15,-4.69,-4.66
2020-12-08 8:57:12.7700,0.15,-4.69,-4.66
2020-12-08 8:57:12.7870,1.31,-5.17,-4.3
2020-12-08 8:57:12.7900,1.31,-5.17,-4.3
2020-12-08 8:57:12.8160,2.35,-4.24,-3.53
2020-12-08 8:57:12.8160,2.35,-4.24,-3.53
2020-12-08 8:57:12.8270,3.31,-3.82,-1.29
2020-12-08 8:57:12.8310,3.31,-3.82,-1.29
2020-12-08 8:57:12.8480,3.77,-3.68,0.43
2020-12-08 8:57:12.8520,4.06,-3.21,2.4
2020-12-08 8:57:12.8670,3.47,-0.98,6.32
2020-12-08 8:57:12.8710,3.47,-0.98,6.32
2020-12-08 8:57:12.8870,1.0,1.99,9.3
2020-12-08 8:57:12.8910,1.0,1.99,9.3
2020-12-08 8:57:12.9150,-2.26,4.04,10.23
2020-12-08 8:57:12.9160,-2.26,4.04,10.23
2020-12-08 8:57:12.9270,-4.23,4.28,8.78
2020-12-08 8:57:12.9310,-4.23,4.28,8.78
2020-12-08 8:57:12.9470,-4.18,3.83,7.52
2020-12-08 8:57:12.9510,-3.39,3.33,6.17
2020-12-08 8:57:12.9670,-0.56,2.33,4.08
2020-12-08 8:57:12.9710,-0.56,2.33,4.08
2020-12-08 8:57:12.9870,1.73,1.44,3.26
2020-12-08 8:57:12.9910,1.73,1.44,3.26
2020-12-08 8:57:13.0140,2.36,1.18,3.14
2020-12-08 8:57:13.0150,2.36,1.18,3.14
2020-12-08 8:57:13.0280,1.44,1.68,2.99
2020-12-08 8:57:13.0310,1.44,1.68,2.99
2020-12-08 8:57:13.0470,0.63,2.11,2.93
2020-12-08 8:57:13.0520,-0.14,2.63,3.0
2020-12-08 8:57:13.0680,-1.31,4.11,3.86
2020-12-08 8:57:13.0710,-1.31,4.11,3.86
2020-12-08 8:57:13.0880,-1.36,5.45,5.32
2020-12-08 8:57:13.0910,-1.36,5.45,5.32
2020-12-08 8:57:13.1150,-0.44,5.48,5.9
2020-12-08 8:57:13.1160,-0.44,5.48,5.9
2020-12-08 8:57:13.1270,0.01,5.09,5.26
2020-12-08 8:57:13.1300,0.63,4.78,4.39
2020-12-08 8:57:13.1470,1.69,4.71,4.02
2020-12-08 8:57:13.1520,3.19,4.83,4.25
2020-12-08 8:57:13.1670,5.29,4.44,4.66
2020-12-08 8:57:13.1700,5.29,4.44,4.66
2020-12-08 8:57:13.1870,5.33,4.03,4.26
2020-12-08 8:57:13.1900,4.84,3.69,3.55
2020-12-08 8:57:13.2180,3.87,3.45,2.9
2020-12-08 8:57:13.2180,3.87,3.45,2.9
2020-12-08 8:57:13.2270,3.98,3.21,2.42
2020-12-08 8:57:13.2300,4.25,2.86,1.52
2020-12-08 8:57:13.2470,4.38,2.58,0.49
2020-12-08 8:57:13.2510,4.18,2.55,-0.34
2020-12-08 8:57:13.2670,2.93,2.95,-1.34
2020-12-08 8:57:13.2700,2.93,2.95,-1.34
2020-12-08 8:57:13.2870,2.27,3.07,-1.73
2020-12-08 8:57:13.2900,1.86,3.08,-2.05
2020-12-08 8:57:13.3110,2.12,2.64,-2.14
2020-12-08 8:57:13.3120,2.12,2.64,-2.14
2020-12-08 8:57:13.3280,2.99,1.85,-1.32
2020-12-08 8:57:13.3300,2.99,1.85,-1.32
2020-12-08 8:57:13.3480,2.4,1.22,-0.23
2020-12-08 8:57:13.3510,2.4,1.22,-0.23
2020-12-08 8:57:13.3670,0.07,1.05,0.7
2020-12-08 8:57:13.3700,0.07,1.05,0.7
2020-12-08 8:57:13.3870,-1.78,0.54,1.09
2020-12-08 8:57:13.3900,-1.78,0.54,1.09
2020-12-08 8:57:13.4110,-2.56,-0.38,1.25
2020-12-08 8:57:13.4110,-2.56,-0.38,1.25
2020-12-08 8:57:13.4270,-3.03,-1.02,1.69
2020-12-08 8:57:13.4310,-3.03,-1.02,1.69
2020-12-08 8:57:13.4480,-3.09,-2.05,2.02
2020-12-08 8:57:13.4520,-3.09,-2.05,2.02
2020-12-08 8:57:13.4680,-2.99,-3.91,2.48
2020-12-08 8:57:13.4710,-2.99,-3.91,2.48
2020-12-08 8:57:13.4880,-4.01,-6.02,2.89
2020-12-08 8:57:13.4910,-4.01,-6.02,2.89
2020-12-08 8:57:13.5170,-5.39,-5.63,2.13
2020-12-08 8:57:13.5180,-5.39,-5.63,2.13
2020-12-08 8:57:13.5270,-6.16,-4.72,1.81
2020-12-08 8:57:13.5310,-7.28,-3.99,1.81
2020-12-08 8:57:13.5480,-8.63,-3.51,1.86
2020-12-08 8:57:13.5530,-10.0,-3.37,1.78
2020-12-08 8:57:13.5670,-11.87,-3.56,0.62
2020-12-08 8:57:13.5670,-11.87,-3.56,0.62
2020-12-08 8:57:13.5880,-11.25,-1.8,-1.93
2020-12-08 8:57:13.5920,-11.25,-1.8,-1.93
2020-12-08 8:57:13.6210,-8.5,-0.19,-4.3
2020-12-08 8:57:13.6210,-8.5,-0.19,-4.3
2020-12-08 8:57:13.6280,-6.87,-0.45,-5.01
2020-12-08 8:57:13.6310,-5.29,-1.23,-5.64
2020-12-08 8:57:13.6480,-3.88,-2.31,-6.24
2020-12-08 8:57:13.6520,-2.68,-3.66,-6.74
2020-12-08 8:57:13.6680,-1.71,-5.1,-7.13
2020-12-08 8:57:13.6720,-1.03,-6.44,-7.45
2020-12-08 8:57:13.6880,-0.59,-8.3,-7.82
2020-12-08 8:57:13.6910,-0.59,-8.3,-7.82
2020-12-08 8:57:13.7150,-1.12,-8.4,-7.71
2020-12-08 8:57:13.7150,-1.12,-8.4,-7.71
2020-12-08 8:57:13.7280,-2.17,-7.43,-7.21
2020-12-08 8:57:13.7310,-2.17,-7.43,-7.21
2020-12-08 8:57:13.7480,-2.83,-6.91,-6.8
2020-12-08 8:57:13.7540,-3.48,-6.52,-6.32
2020-12-08 8:57:13.7680,-4.33,-6.03,-5.46
2020-12-08 8:57:13.7700,-4.33,-6.03,-5.46
2020-12-08 8:57:13.7880,-4.99,-5.09,-5.04
2020-12-08 8:57:13.7910,-4.99,-5.09,-5.04
2020-12-08 8:57:13.8160,-5.36,-2.97,-4.95
2020-12-08 8:57:13.8160,-5.36,-2.97,-4.95
2020-12-08 8:57:13.8280,-5.02,-0.28,-5.79
2020-12-08 8:57:13.8300,-5.02,-0.28,-5.79
2020-12-08 8:57:13.8480,-4.75,0.6,-6.12
2020-12-08 8:57:13.8520,-4.32,1.15,-6.43
2020-12-08 8:57:13.8680,-2.81,1.5,-6.49
2020-12-08 8:57:13.8710,-2.81,1.5,-6.49
2020-12-08 8:57:13.8870,-0.61,0.48,-5.36
2020-12-08 8:57:13.8910,-0.61,0.48,-5.36
2020-12-08 8:57:13.9140,1.62,-2.16,-2.82
2020-12-08 8:57:13.9150,1.62,-2.16,-2.82
2020-12-08 8:57:13.9280,4.18,-3.42,-0.02
2020-12-08 8:57:13.9310,4.18,-3.42,-0.02
2020-12-08 8:57:13.9480,5.11,-2.96,1.5
2020-12-08 8:57:13.9520,5.6,-1.85,3.22
2020-12-08 8:57:13.9680,5.83,2.12,7.49
2020-12-08 8:57:13.9720,5.83,2.12,7.49
2020-12-08 8:57:13.9880,4.3,6.65,12.13
2020-12-08 8:57:13.9910,4.3,6.65,12.13
2020-12-08 8:57:14.0140,0.04,9.86,14.77
2020-12-08 8:57:14.0150,0.04,9.86,14.77
2020-12-08 8:57:14.0280,-3.28,8.59,12.69
2020-12-08 8:57:14.0310,-3.28,8.59,12.69
2020-12-08 8:57:14.0490,-2.14,6.5,10.52
2020-12-08 8:57:14.0540,1.02,4.07,8.49
2020-12-08 8:57:14.0680,8.49,1.54,5.98
2020-12-08 8:57:14.0710,8.49,1.54,5.98
2020-12-08 8:57:14.0880,10.0,3.17,4.76
2020-12-08 8:57:14.0910,10.0,3.17,4.76
2020-12-08 8:57:14.1190,6.54,5.94,4.03
2020-12-08 8:57:14.1200,6.54,5.94,4.03
2020-12-08 8:57:14.1280,4.53,6.87,3.81
2020-12-08 8:57:14.1310,3.33,7.45,3.73
2020-12-08 8:57:14.1480,3.01,7.58,3.61
2020-12-08 8:57:14.1530,3.28,7.11,3.31
2020-12-08 8:57:14.1680,4.26,4.61,1.71
2020-12-08 8:57:14.1710,4.26,4.61,1.71
2020-12-08 8:57:14.1880,4.38,3.04,0.19
2020-12-08 8:57:14.1910,4.38,3.04,0.19
2020-12-08 8:57:14.2110,3.77,3.07,-0.23
2020-12-08 8:57:14.2110,3.77,3.07,-0.23
2020-12-08 8:57:14.2280,3.75,2.61,0.45
2020-12-08 8:57:14.2310,3.75,2.61,0.45
2020-12-08 8:57:14.2480,3.61,1.24,0.42
2020-12-08 8:57:14.2520,3.61,1.24,0.42
2020-12-08 8:57:14.2680,3.31,0.42,0.3
2020-12-08 8:57:14.2710,2.66,-0.35,0.43
2020-12-08 8:57:14.2890,1.66,-1.04,0.77
2020-12-08 8:57:14.2920,0.21,-1.89,1.24
2020-12-08 8:57:14.3160,-3.91,-3.85,1.8
2020-12-08 8:57:14.3160,-3.91,-3.85,1.8
2020-12-08 8:57:14.3280,-7.52,-3.81,1.44
2020-12-08 8:57:14.3310,-7.52,-3.81,1.44
2020-12-08 8:57:14.3490,-8.83,-3.15,0.97
2020-12-08 8:57:14.3540,-9.81,-2.42,0.36
2020-12-08 8:57:14.3680,-11.0,-2.02,-0.81
2020-12-08 8:57:14.3710,-11.0,-2.02,-0.81
2020-12-08 8:57:14.3880,-11.07,-3.77,-2.33
2020-12-08 8:57:14.3920,-11.07,-3.77,-2.33
2020-12-08 8:57:14.4190,-8.18,-4.7,-4.22
2020-12-08 8:57:14.4200,-8.18,-4.7,-4.22
2020-12-08 8:57:14.4280,-6.13,-4.34,-4.98
2020-12-08 8:57:14.4310,-4.2,-3.67,-5.66
2020-12-08 8:57:14.4480,-2.42,-2.86,-6.33
2020-12-08 8:57:14.4520,-2.42,-2.86,-6.33
2020-12-08 8:57:14.4680,-2.64,-2.3,-6.49
2020-12-08 8:57:14.4720,-2.64,-2.3,-6.49
2020-12-08 8:57:14.4880,-3.1,-2.3,-6.38
2020-12-08 8:57:14.4920,-3.1,-2.3,-6.38
2020-12-08 8:57:14.5150,-2.87,-2.77,-6.19
2020-12-08 8:57:14.5150,-2.87,-2.77,-6.19
2020-12-08 8:57:14.5280,-2.61,-2.94,-6.17
2020-12-08 8:57:14.5320,-2.61,-2.94,-6.17
2020-12-08 8:57:14.5490,-2.41,-2.78,-6.23
2020-12-08 8:57:14.5530,-2.12,-2.29,-6.27
2020-12-08 8:57:14.5680,-1.87,-1.67,-6.31
2020-12-08 8:57:14.5710,-1.69,-1.05,-6.32
2020-12-08 8:57:14.5880,-1.52,-0.55,-6.33
2020-12-08 8:57:14.5920,-1.34,-0.2,-6.32
2020-12-08 8:57:14.6150,-1.27,0.19,-6.27
2020-12-08 8:57:14.6160,-1.27,0.19,-6.27
2020-12-08 8:57:14.6280,-1.48,0.42,-5.96
2020-12-08 8:57:14.6320,-1.48,0.42,-5.96
2020-12-08 8:57:14.6490,-1.25,0.7,-5.58
2020-12-08 8:57:14.6530,-0.76,0.95,-5.18
2020-12-08 8:57:14.6690,0.43,1.65,-4.21
2020-12-08 8:57:14.6720,0.43,1.65,-4.21
2020-12-08 8:57:14.6880,1.22,2.5,-2.61
2020-12-08 8:57:14.6920,1.22,2.5,-2.61
2020-12-08 8:57:14.7150,1.09,2.68,-0.0
2020-12-08 8:57:14.7150,1.09,2.68,-0.0
2020-12-08 8:57:14.7290,0.87,1.57,4.34
2020-12-08 8:57:14.7330,0.87,1.57,4.34
2020-12-08 8:57:14.7490,0.6,0.9,6.73
2020-12-08 8:57:14.7530,-0.07,0.67,8.8
2020-12-08 8:57:14.7690,-2.03,1.11,10.77
2020-12-08 8:57:14.7720,-2.03,1.11,10.77
2020-12-08 8:57:14.7890,-3.66,1.51,9.47
2020-12-08 8:57:14.7920,-3.66,1.51,9.47
2020-12-08 8:57:14.8160,-2.8,1.5,7.77
2020-12-08 8:57:14.8170,-2.8,1.5,7.77
2020-12-08 8:57:14.8290,0.43,1.5,6.83
2020-12-08 8:57:14.8320,0.43,1.5,6.83
2020-12-08 8:57:14.8490,2.57,1.93,6.44
2020-12-08 8:57:14.8530,4.15,2.18,5.76
2020-12-08 8:57:14.8680,5.47,2.35,3.65
2020-12-08 8:57:14.8720,5.47,2.35,3.65
2020-12-08 8:57:14.8890,4.75,2.29,2.27
2020-12-08 8:57:14.8930,4.75,2.29,2.27
2020-12-08 8:57:14.9140,3.18,3.68,2.67
2020-12-08 8:57:14.9140,3.18,3.68,2.67
2020-12-08 8:57:14.9290,1.86,4.86,2.65
2020-12-08 8:57:14.9310,1.86,4.86,2.65
2020-12-08 8:57:14.9490,1.41,4.8,2.12
2020-12-08 8:57:14.9530,1.11,4.48,1.36
2020-12-08 8:57:14.9680,1.06,4.02,0.32
2020-12-08 8:57:14.9710,1.06,4.02,0.32
2020-12-08 8:57:14.9890,2.13,3.92,0.09
2020-12-08 8:57:14.9920,2.13,3.92,0.09
2020-12-08 8:57:15.0150,3.57,3.35,-0.4
2020-12-08 8:57:15.0150,3.57,3.35,-0.4
2020-12-08 8:57:15.0290,4.57,1.74,-1.24
2020-12-08 8:57:15.0310,4.57,1.74,-1.24
2020-12-08 8:57:15.0490,5.02,0.76,-1.75
2020-12-08 8:57:15.0530,5.26,-0.27,-2.09
2020-12-08 8:57:15.0690,4.96,-1.26,-2.01
2020-12-08 8:57:15.0710,3.78,-2.22,-1.44
2020-12-08 8:57:15.0890,-0.21,-3.7,-0.02
2020-12-08 8:57:15.0920,-0.21,-3.7,-0.02
2020-12-08 8:57:15.1150,-3.77,-3.61,0.4
2020-12-08 8:57:15.1150,-3.77,-3.61,0.4
2020-12-08 8:57:15.1290,-5.26,-2.8,-0.54
2020-12-08 8:57:15.1310,-5.26,-2.8,-0.54
2020-12-08 8:57:15.1490,-5.31,-2.52,-1.16
2020-12-08 8:57:15.1530,-5.02,-2.38,-1.79
2020-12-08 8:57:15.1690,-3.72,-2.71,-3.16
2020-12-08 8:57:15.1720,-3.72,-2.71,-3.16
2020-12-08 8:57:15.1890,-2.79,-3.22,-3.96
2020-12-08 8:57:15.1930,-1.83,-3.78,-4.74
2020-12-08 8:57:15.2140,-0.15,-4.55,-6.08
2020-12-08 8:57:15.2150,-0.15,-4.55,-6.08
2020-12-08 8:57:15.2290,0.57,-4.71,-6.58
2020-12-08 8:57:15.2320,1.11,-4.73,-6.95
2020-12-08 8:57:15.2490,1.35,-4.63,-7.18
2020-12-08 8:57:15.2540,1.32,-4.48,-7.26
2020-12-08 8:57:15.2690,1.08,-4.34,-7.17
2020-12-08 8:57:15.2720,0.72,-4.21,-6.94
2020-12-08 8:57:15.2890,0.35,-4.05,-6.56
2020-12-08 8:57:15.2920,0.05,-3.68,-6.09
2020-12-08 8:57:15.3150,-0.35,-2.53,-5.12
2020-12-08 8:57:15.3160,-0.35,-2.53,-5.12
2020-12-08 8:57:15.3290,-0.54,-1.82,-4.68
2020-12-08 8:57:15.3320,-0.78,-1.05,-4.35
2020-12-08 8:57:15.3490,-1.08,-0.28,-4.17
2020-12-08 8:57:15.3530,-1.34,0.41,-4.09
2020-12-08 8:57:15.3690,-1.48,0.92,-4.08
2020-12-08 8:57:15.3720,-1.44,1.29,-4.11
2020-12-08 8:57:15.3890,-1.23,1.51,-4.08
2020-12-08 8:57:15.3920,-0.86,1.63,-3.91
2020-12-08 8:57:15.4120,-0.11,1.77,-2.97
2020-12-08 8:57:15.4130,-0.11,1.77,-2.97
2020-12-08 8:57:15.4290,-0.01,1.92,-2.11
2020-12-08 8:57:15.4330,-0.12,2.18,-1.15
2020-12-08 8:57:15.4490,-0.31,2.35,-0.15
2020-12-08 8:57:15.4530,-0.4,2.43,0.93
2020-12-08 8:57:15.4690,-0.26,2.4,2.15
2020-12-08 8:57:15.4730,0.1,2.19,3.51
2020-12-08 8:57:15.4900,0.59,1.74,4.92
2020-12-08 8:57:15.4930,0.9,1.17,6.39
2020-12-08 8:57:15.5130,0.68,0.43,9.41
2020-12-08 8:57:15.5130,0.68,0.43,9.41
2020-12-08 8:57:15.5290,0.42,0.38,10.94
2020-12-08 8:57:15.5330,-0.32,0.6,12.15
2020-12-08 8:57:15.5490,-1.58,1.09,12.78
2020-12-08 8:57:15.5530,-3.03,1.53,12.77
2020-12-08 8:57:15.5690,-4.32,1.71,12.12
2020-12-08 8:57:15.5740,-5.08,1.74,10.98
2020-12-08 8:57:15.5890,-4.95,1.6,9.66
2020-12-08 8:57:15.5940,-3.71,1.17,8.27
2020-12-08 8:57:15.6190,1.28,-0.17,6.2
2020-12-08 8:57:15.6200,1.28,-0.17,6.2
2020-12-08 8:57:15.6290,3.92,-0.28,5.4
2020-12-08 8:57:15.6350,5.64,-0.07,4.48
2020-12-08 8:57:15.6490,6.57,0.53,3.6
2020-12-08 8:57:15.6540,6.63,1.27,2.93
2020-12-08 8:57:15.6690,5.96,2.13,2.43
2020-12-08 8:57:15.6730,4.93,3.04,2.09
2020-12-08 8:57:15.6890,3.74,3.75,1.93
2020-12-08 8:57:15.6930,2.64,4.17,1.94
2020-12-08 8:57:15.7140,1.49,4.0,2.29
2020-12-08 8:57:15.7150,1.49,4.0,2.29
2020-12-08 8:57:15.7290,1.49,3.51,2.41
2020-12-08 8:57:15.7320,1.68,2.94,2.31
2020-12-08 8:57:15.7490,1.88,2.37,1.96
2020-12-08 8:57:15.7530,1.9,1.99,1.52
2020-12-08 8:57:15.7690,1.7,1.81,1.22
2020-12-08 8:57:15.7730,1.5,1.63,1.17
2020-12-08 8:57:15.7890,1.47,1.31,1.16
2020-12-08 8:57:15.7930,1.62,0.77,1.04
2020-12-08 8:57:15.8130,1.96,-0.94,-0.04
2020-12-08 8:57:15.8130,1.96,-0.94,-0.04
2020-12-08 8:57:15.8290,1.84,-1.87,-0.79
2020-12-08 8:57:15.8330,1.38,-2.5,-1.22
